Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country B,North,2023,River,UV,92.69595547140904,6.921922460889917,2.146785085767461,6.84517520689717,42.524540442093475,7.383342813855229,418,120,7,8,30.747807631791073,91.62143793807161,98.9742791018041,19607.349483862086,49.19573673272166,34.06648284441577,2984.6242644386907,10.032823984526702,66.40792767034176
Country B,North,2018,Lake,Filtration,98.1546968662794,6.31183184358361,3.3849750315092675,8.910012002394103,4.434253912633851,7.887070306473534,210,29,1,26,47.67328934183988,52.35681803321803,51.91999416895704,7726.193138257432,48.88075416757626,60.52118182775331,1344.4841186461213,11.959245707990934,4410.599910485747
Country C,Central,2020,Piped,Filtration,23.598616124577532,8.753690470546644,8.031077380175308,6.81126272995313,42.27797382077852,2.5759586653809086,82,19,3,6,20.838331615073074,88.52753785127062,43.352203854339436,3088.2825501288407,31.92927700702978,89.56600231983673,708.0269247625627,15.40629500300761,2220.1074372881526
Country C,Central,2019,Piped,Filtration,91.4720697481235,5.729981866146997,4.5918818557786185,3.449746036073556,0.7041925827217632,16.369638781694903,75,41,18,12,30.714436104395094,95.36120321968662,36.31693839817739,11044.13150110432,8.169948902444768,20.01444014219284,1847.9898465502965,24.618136276229084,589.941220166346
Country A,North,2022,Well,UV,60.23741233205827,5.9949982242593896,7.931562762284155,2.94617276462601,35.89863835374895,8.995107802405117,197,69,14,21,10.273911682688242,65.703615654204,45.451084103511135,9599.66678621129,26.27135978203885,40.18806295941648,2532.4403867692645,15.95763513211898,4450.493226470514
Country A,South,2020,Well,Boiling,10.027519116610328,6.058318438151401,9.99508552182933,11.705304975062049,19.357860281245127,9.24075114239658,362,55,17,8,32.646693929456255,98.92248176193613,46.174756826383316,13968.685022994869,39.37011485066768,44.30725020026387,536.0460446153344,10.330548255862283,3209.5834814317896
Country C,South,2022,Piped,Chlorination,61.660223707046036,6.169119286407151,5.373119693414399,3.503172313091735,35.871725547592476,17.922479417166223,122,57,8,12,22.94168544927227,86.5531194736038,74.28222410279622,13297.81803010586,65.86525074107264,87.9636675706315,2529.3906985025787,35.09158801069035,4738.297329585544
Country A,East,2022,Well,Filtration,62.217136809166504,6.727296098544347,5.783862491055323,9.803414298742236,8.159188526907368,10.110758991420214,188,47,15,4,12.013066027176627,54.48882016897824,72.9389170311652,4003.881206250027,0.15538257985934223,55.0189689867907,2735.716884830315,15.835359906296986,4301.09097588588
Country A,Central,2020,Piped,UV,7.97372593801512,8.124922548665328,0.8952603181966245,10.255940085261459,19.798943946509105,3.9830394366890443,439,116,7,4,22.664338861475546,51.65700021527767,88.57169050248456,16073.933463036969,92.79101819468751,29.89880260003168,2244.93012539285,13.017152419501965,3515.5392042949425
Country C,West,2020,Lake,None,20.933333211821836,8.339017821487369,0.24429414746860667,9.591700698447152,31.451063419414215,4.573375656252791,33,0,9,16,26.056115603101997,40.57472733789046,93.46320622900879,19576.999656229476,69.64444017175967,20.473867989911156,1202.1317206046647,24.69522546915161,3961.114588971913
Country A,North,2021,Well,Boiling,76.16111482710328,5.1109662934501126,0.7015425307420853,7.461721354901556,8.542416172067968,11.905664644753282,26,77,14,21,6.504172992672075,62.396639552837115,76.66616757677662,16129.029439873877,65.21315081716172,27.402223971369626,1248.1647433643261,14.913395288744521,780.3690804314543
Country A,East,2023,Well,UV,68.79423604312174,6.8244400516469454,8.587571420579955,4.34076911914368,34.64597083370054,10.523815548111028,139,3,9,10,40.66322958486543,96.64947637732217,55.013690673929176,10835.310939816227,16.366482630735725,36.34108983646083,1093.244419557108,21.3763445668152,4647.055004467061
Country B,East,2021,Spring,None,75.92370333065563,6.153982898797198,6.069297944543993,6.557098425728499,30.828115044091263,16.571032004199076,233,44,11,2,14.11147196992857,73.21379542221081,66.50009686345422,10167.49328934042,32.76347872243408,18.275139005836873,1312.4294000377768,39.010510854591985,2358.6868557593293
Country A,East,2019,Well,Filtration,21.741548685465773,7.766172083165923,9.554042608944869,10.037467747259042,19.105039943469208,5.971640482343088,491,117,15,12,13.534935153153432,59.80443181530525,86.65760258597625,16219.60653934678,49.47893502131878,58.70562500960239,1740.2309256936537,37.62074392098216,799.8732074715883
Country A,Central,2020,Piped,Chlorination,11.674456562873814,7.880015401009361,4.551236531038253,9.401382835365517,27.347942766765694,7.170593806762524,215,78,18,12,42.00497786398093,80.84327529720441,62.472652149733534,15962.03106341228,6.694689423400424,89.08100175754777,2232.7753425763567,30.66633175863297,4826.453945716993
Country B,North,2020,Spring,UV,25.4385934085018,7.0782614320053066,0.20961987421168393,6.265233127368263,18.649176979895167,12.807473495796698,365,96,15,3,33.00326231047007,63.12775490576222,80.98461697096013,14156.220103473817,5.284257832314454,81.90018894409478,907.0647906203006,31.130224649694217,1355.7951842846733
Country B,North,2019,Spring,Boiling,53.98024368711244,5.277471280795236,2.507099737804336,5.367457977211734,24.117204568978153,2.481498042863186,146,78,8,16,19.65194246690956,95.0133144545727,32.755148308818555,15473.752455660304,72.378722653926,55.08073925368464,1253.9273613508053,18.001829901853448,2752.314282988054
Country A,North,2023,River,None,85.44413650938941,5.907394946660078,5.738027383350626,5.128512753983922,21.332852772418132,0.5971314387011217,171,102,11,17,36.051807972543244,71.41953329863398,49.218530339325305,19926.0429875598,15.040151573025462,18.62959635929802,2855.537470648935,19.987244096678438,2127.304861597638
Country B,Central,2019,River,None,38.18162270049902,5.639432911613413,0.08945735517195907,5.665593432622789,47.51081601648768,15.411479880620275,294,24,5,19,40.78858374254042,86.99832906848133,67.39324885520847,18174.16307663542,36.92344580965106,48.708157004599514,2744.3855957474857,39.94970433252546,3951.918412542496
Country B,East,2021,Well,None,79.33832401181611,6.986975017780335,7.152402073729203,11.76914451340403,17.248403960407256,9.639490556254914,436,92,6,18,21.715489890426,65.25270489362303,91.6857911672007,8840.102864909137,5.312260850390027,19.09451297184703,1582.3444176529601,35.45062726393871,802.8711507095958
Country B,South,2019,Lake,Chlorination,66.46530020412631,7.130712989378547,7.042070369582962,10.54100031682248,47.145047966979945,19.24889793541746,488,99,19,14,7.473210692020965,89.08481193015177,85.99680462166268,15115.395964017085,44.75807079241322,59.82215869924023,2184.654753398342,23.729101093694005,4337.336558349255
Country C,North,2021,Piped,Chlorination,38.0724036915152,5.513833524211027,7.7706174630829565,3.3812155261241124,33.736769035474204,18.239523749240895,171,64,4,29,9.248619767997134,54.36445181655074,65.14234729653832,11629.504884226075,52.226755117428695,32.632159275184556,2080.350204112744,24.456235044787185,687.2218900601616
Country B,North,2019,River,Filtration,36.738507237438554,5.304842587142687,6.301571900206629,4.996953622734889,42.06790554069036,19.448269684316003,157,3,13,11,23.71292487125397,63.79318493047232,64.1617907468779,18853.280936864012,67.2959813435883,21.717781567896584,1429.8050905500909,10.632191258583495,322.95228428048233
Country C,North,2023,River,UV,64.30358765111357,5.855166622869849,4.446346387041168,2.205557739887766,0.26417328087881,7.202363610866341,345,31,9,17,34.841204339106916,44.21688305630964,79.32861849074692,12440.148084308783,78.44272869047894,11.158730741093112,2862.0967486545674,35.616437902314864,1228.3986047380208
Country B,East,2019,Lake,None,45.71070280884592,6.018791678319051,7.122276160486986,6.836993483740288,10.733711084095427,4.4708938619171645,407,90,16,29,43.477061974633365,50.1222548525891,70.87848996469776,12937.609219336642,54.802269062859445,31.854798026302788,2505.3488452428555,23.671101085926608,3077.0015161777856
Country A,Central,2022,Spring,Boiling,33.594029816572636,5.013191411620472,5.2772055220525536,10.927344720979326,28.317019888394356,1.6822973231755212,61,77,11,18,14.674967715747956,54.508802938477,90.95861841588226,11289.816290547467,32.98423646799802,80.35071361350268,1460.8162181055723,19.246640533759283,259.1874066647098
Country A,North,2021,Piped,UV,81.72029944683278,6.471500619675279,1.8346658246803826,11.13043905760399,7.76110446717439,14.47390797871793,26,27,5,7,33.22969592724918,85.21412722428562,94.97881231642701,16759.124459481565,3.738974399932782,16.023030588956857,2630.5783414909856,30.73868481858449,2236.774788143175
Country C,East,2018,Lake,Boiling,24.219129609558433,7.018390290591786,6.148956428260836,10.332287319818082,22.6448218053737,16.761798922801656,356,44,13,29,7.2369102179666465,40.551064572147254,99.46572210714453,17182.454276030934,19.495399862776843,70.60824278761288,545.5254733021316,10.92980144512666,3292.3772872776885
Country C,Central,2018,Piped,Filtration,13.883474273395645,8.202360656622474,5.394166629023626,4.7938629431782065,1.0138292865170484,14.99443292697361,209,87,11,11,5.99903402610818,78.551983998554,38.153892867525144,13144.163824891888,79.63448637651511,82.09887837914927,2272.9541435019255,19.579531733801332,1244.422650980127
Country B,West,2018,Spring,Chlorination,21.54868890844812,7.638225008056892,2.490863993688616,3.1497673778916697,22.22265307155688,12.295024178879668,37,12,17,11,36.16141701974664,75.28135583261343,44.1457602995461,8964.05035954685,48.807782642714024,21.156615456828753,2099.728324807129,13.565401594712991,2818.570304824826
Country A,East,2018,River,UV,80.71420984321868,8.924836046118958,6.256118241032874,5.2472650723992125,26.8055754676871,5.021959559976821,401,73,0,5,9.98307338199837,50.04613335258348,87.53304904354314,19304.64514477312,93.15511909370873,57.981673254665026,2094.1997058117513,36.53161765651575,4485.754623472593
Country A,South,2023,Piped,Chlorination,83.92041476111483,8.896362757493447,4.437317526938605,2.76836413057378,3.8988454505367534,6.240727187757562,225,73,5,1,22.782347126863574,65.4540717089692,33.585008840847735,14139.451999564206,46.87315542187414,43.21572613673239,2182.2871854010523,13.534557451769853,2508.773763724294
Country A,West,2018,Lake,Boiling,84.7833478380141,6.9547783012445885,3.1789245944726376,3.6414250297391444,41.999324551676246,19.154199099100634,393,48,10,8,11.472992923642511,50.20737657448082,37.76208847571014,19701.17875105084,94.81160511598381,52.32937878621491,1419.7186584408196,26.131338420681605,818.3248563351851
Country A,North,2018,Lake,Filtration,21.35322355527641,7.2091315343127285,1.944071765125448,3.6935870143118095,11.749955264933293,2.5647700526994033,127,61,9,4,46.30486519768193,75.52336031107876,57.100173463919795,11450.648662109326,78.21325308051279,19.319628373886424,1173.8077616036503,29.386799158269017,1708.159421071976
Country A,Central,2020,Piped,Filtration,77.69340559858624,5.623584607527885,7.2639985905462865,7.356758467574776,45.19090399826175,4.433926539306925,186,90,2,24,38.54841744522767,91.42107942430442,51.63785572663147,9699.749976405084,54.61578632789871,62.28592368293201,1487.8394251636873,28.652016462612664,998.9202556953476
Country C,South,2021,Lake,None,69.63483059593304,6.492853893650823,3.8032264974661736,6.173113860869655,13.18620607909371,7.632211854842255,168,97,9,8,8.846471625703966,62.928158562782,73.23287444446345,3433.953518848387,32.4847568737331,37.22433217300687,640.285152176115,19.380630535208358,1586.1538200168493
Country B,South,2019,Well,Filtration,13.787720657937342,8.904265300094465,1.9905685273077733,2.0494171743622385,12.029899092114643,18.06127896628613,325,116,5,14,19.140438772257294,54.63986144995034,31.378162132991985,14389.4039706403,38.38349214971666,74.17378250114639,1863.5538473892552,19.98322582894054,300.63218409582197
Country A,South,2019,Spring,Chlorination,68.56445998160085,8.348478427533411,4.770209832402122,4.052313400920029,31.599886319633224,17.673027539731137,453,115,3,22,38.815058782884826,44.30212900588265,36.144942805174644,14064.637175977768,51.237791139740665,24.978592308828826,1718.2866410986499,22.34651446161185,1227.5860639888779
Country C,Central,2019,River,Boiling,24.442686981471006,7.597953168279081,9.371815912259077,11.632523627895084,0.13417313852106538,5.404630209172215,205,97,3,17,7.601312194068877,42.668885261186226,73.43103358272867,14168.244015447077,56.17780416327604,49.812557351748595,2064.801187896819,35.435939229698434,2584.0115093128065
Country B,Central,2019,Spring,Filtration,76.72599503777502,8.012453097270631,1.7426239521960063,7.46967887677466,34.63143246057431,19.57838039755488,79,85,5,1,24.48808186165182,78.84374807999166,36.736584214270195,11891.007223360595,19.183031878212752,11.45071055067592,753.400238254588,24.317056114331187,90.75983183141129
Country C,North,2020,Piped,Chlorination,81.40299438282766,7.643195870107007,5.710858012158909,4.733996690756319,27.041045068252405,10.871111599546612,148,76,16,29,35.31838500794667,45.23559300524465,51.88203907496545,19900.824929551407,63.51228348294653,16.284581826182773,2366.200265916692,36.965345450963675,522.3070146258009
Country C,South,2018,Piped,Chlorination,51.02186203178532,5.309463072334838,7.221988954337181,8.437810041609403,44.87716203853766,14.323952928400539,80,73,0,10,5.333621541971695,48.493174951844175,93.47042063496768,2235.647777857657,15.09703269506133,46.57932382642193,2817.4874005510355,23.42817355957145,4087.655826143515
Country C,Central,2020,Spring,Chlorination,93.81605186811878,7.065880375118915,4.734742350385863,5.153077734866939,30.975764882957407,16.5232121514883,119,63,0,11,38.95116413466129,85.01800961290576,77.68937425456426,19456.89654169132,36.87373908479133,52.1459848207694,1346.8702400051147,29.717827728348333,3683.424370758845
Country C,North,2019,Well,Boiling,60.43299761435939,7.504591591682434,1.5517492670351096,7.462570352527086,31.7344761243902,18.214500852541182,248,79,10,29,10.059665798783218,91.7849250512472,93.46426903074624,7549.005808648331,95.53025473921635,12.8561934478188,2121.877148228481,23.219685041365487,4045.6741553044194
Country B,East,2018,Well,Boiling,76.77599250053612,5.133172999642559,2.2956544865689255,7.870639388764108,8.33564584529008,7.813657149677189,210,14,15,0,6.939402378583082,69.06792350509913,69.20886544805161,11241.646812671383,51.40258263013456,85.55029529700488,1168.6190462326667,30.44796526583019,1838.2175710966055
Country A,West,2021,Well,Filtration,42.338919693382095,5.555580390636777,2.287871545901745,3.796251538173008,28.373646419905967,13.781488690702073,349,40,1,12,5.347422456193213,52.05759738115193,56.68987992729508,13085.996509522147,52.97659989396243,69.86297408230851,1572.7278818451691,33.17229710003892,1334.3185505872473
Country B,North,2020,Lake,Filtration,49.49644653653837,7.427063225661616,6.347003943456377,3.4317274644320035,8.794493745607662,4.851540805700187,445,44,16,23,15.580046838503547,72.83527484493004,65.65066115742583,13589.738978849671,1.7822361681842591,86.03680943150327,766.5390182012792,22.76342870881567,4061.4683108046934
